matricula_hash,contest,Porcentagem media de problemas aceitos por contest,Porcentagem media de problemas que tiveram alguma tentativa por contest,Media do numero de submissoes em problemas aceitos,Porcentagem media de problemas sem submissoes por contest,Porcentagem media de problemas que tiveram poucas tentativas e nao foram aceitos por contest,Porcentagem media de problemas que tiveram muitas tentativas e nao foram aceitos por contest,Porcentagem media de problemas que tiveram poucas tentativas e foram aceitos por contest,Porcentagem media de problemas que tiveram muitas tentativas e foram aceitos por contest,Porcentagem media de submissoes como 'Wrong Answer' por contest,Porcentagem media de submissoes como 'Compilation Error' por contest,Porcentagem media de submissoes como 'Presentation Error' por contest,Porcentagem media de submissoes como 'Runtime Error' por contest,Porcentagem media de submissoes como 'Time Limit Exceeded' por contest,Reprovado
9438d0a69d3766b256fba640c88d18fcb70b8d4970844748b8495a8b324843b4,1,100.0,100.0,1.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,14.29,14.29,0.0,0
9c582f21f4c860064ab2dcd3cd008ed69af0ae61fd1b6e4bc9055ee20b880af9,1,100.0,100.0,1.4,0.0,0.0,0.0,100.0,0.0,28.57,0.0,0.0,0.0,0.0,0
3770d5e04bff87ce6c69457cd693f9824c6f75606d2be200c0361069ff5d5822,1,100.0,100.0,1.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,28.57,0.0,0.0,0
cdf6424fc4ed812114874bdb9cd9718eb4578bd1202d8f2118029903997caa49,1,100.0,100.0,2.0,0.0,0.0,0.0,100.0,0.0,20.0,10.0,0.0,0.0,0.0,0
0bd8eb926174671dc64d405bd667a77e4766023c42a76bccb1b5c1a797537a09,1,100.0,100.0,1.2,0.0,0.0,0.0,100.0,0.0,0.0,16.67,0.0,0.0,0.0,1
cd433cc4e172563f28ec6658ffd1bdb7741087e4ab0314babffaa9b4fb5dabd0,1,100.0,100.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0
a88c26dd29e87deffb39720eeadc27c503fb8cc231520b46665ff836a4a98898,1,100.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,20.0,46.67,0.0,0.0,0.0,1
1485b907fca54bdc491b2c614b87c56811d514e19168bfba7ce1e54dbfd77ffc,1,0.0,60.0,0,40.0,60.0,0.0,0.0,0.0,66.67,0.0,33.33,0.0,0.0,1
2e666a5134d0566a10984701d51ca242f209e87510ba901cea2e1fb1ac45d74e,1,100.0,100.0,1.8,0.0,0.0,0.0,100.0,0.0,33.33,0.0,11.11,0.0,0.0,1
485d65e96b6eaa9e6872e17d4130cf1853d62ab1b90b31bd303f5fed2b2dd4ff,1,100.0,100.0,1.4,0.0,0.0,0.0,100.0,0.0,14.29,0.0,14.29,0.0,0.0,0
4fa433d8c733d88eed395881fa9c3871fecdd0c701b79c779d8e591d5f3d95c5,1,100.0,100.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37d791ca77e0f7e64d6791208bc8d061eb9eda70269225d67a03cd0dc36c75aa,1,100.0,100.0,1.6,0.0,0.0,0.0,100.0,0.0,25.0,0.0,12.5,0.0,0.0,1
7c7199eff3bf291c55370602d7b6f5e5b44b745ce4e167bd9ccdb51c7fb06c62,1,80.0,80.0,2.0,20.0,0.0,0.0,80.0,0.0,12.5,25.0,0.0,12.5,0.0,0
02c07faa9be9daec5350ef0814532604279ecdbd74c461be072c0de63194f268,1,100.0,100.0,1.6,0.0,0.0,0.0,100.0,0.0,12.5,0.0,25.0,0.0,0.0,0
fbac466f00003d9fd3e73902df0f5077aa0d1fed490b122894b964fb1f02a046,1,60.0,80.0,1.67,20.0,20.0,0.0,60.0,0.0,16.67,0.0,0.0,33.33,0.0,1
066d0ac306d39ff1657eb2c80f63da0ad43ed891b8f0f66c36343d29d72edf7a,1,60.0,60.0,2.0,40.0,0.0,0.0,60.0,0.0,16.67,33.33,0.0,0.0,0.0,0
68769242c697a37b2a5f376351a93d8fc61d8256f9558e08cacdec71fa326797,1,100.0,100.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0
63c0b75de1a26a5aa5c92a26865856289551e04b311d2cf3ae0d7dbbc26b1933,1,100.0,100.0,1.4,0.0,0.0,0.0,100.0,0.0,14.29,0.0,0.0,14.29,0.0,1
61ce56227fdd48c9a48398b25da62ead2254099910c1fdad59e6b13fbb0695e7,1,100.0,100.0,1.2,0.0,0.0,0.0,100.0,0.0,16.67,0.0,0.0,0.0,0.0,0
222f5c01a5922ceb54be4ddceb660ea0a0d539ed0016d90e8af70d7ede25fd32,1,40.0,100.0,1.0,0.0,60.0,0.0,40.0,0.0,60.0,0.0,0.0,0.0,0.0,1
b0dcda938ccd794210028af2c54489d720f60c5a12e6dab709e309dcc32778ec,1,100.0,100.0,1.6,0.0,0.0,0.0,100.0,0.0,25.0,0.0,12.5,0.0,0.0,0
b3a835e3deb356a00a015fd2fff90f229f962f758b526457574a5476d7ea95d8,1,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7cda355a22474ae1d504842a79d0b63b8df88d3112577e84a3a7c24c4527cd6e,1,100.0,100.0,1.2,0.0,0.0,0.0,100.0,0.0,16.67,0.0,0.0,0.0,0.0,1
0cb5004a50336e2f3e167850f4b4b478a85246cd7d4e939ddf20f2b84eeb9442,2,56.67,65.0,1.0,35.0,8.34,0.0,56.66,0.0,16.67,0.0,0.0,0.0,0.0,1
45a5765542b4b729c15ea4cb923fb57ebc605974ce5f12f17d105fa66c986467,2,100.0,100.0,1.73,0.0,0.0,0.0,100.0,0.0,41.48,0.0,0.0,0.0,0.0,0
bea1fd598b044294e94c08fb6ba66c880547527b0fca4c98433ea5c5255b6486,2,100.0,100.0,1.45,0.0,0.0,0.0,100.0,0.0,11.11,12.7,7.14,0.0,0.0,1
799b2f548873803efe48c048658e7a32e405e76d7e663f0d12ecfa1673b00537,2,100.0,100.0,1.27,0.0,0.0,0.0,100.0,0.0,5.56,0.0,11.11,0.0,0.0,0
c4506198362a6220a047d58436157cb7b979a17b26468919083b35cb98f15b30,2,75.0,83.34,1.38,16.67,8.34,0.0,75.0,0.0,25.0,0.0,8.33,0.0,0.0,1
bcb38285a751e5bcfddde8b7f29c0908f8e8eba18faa760212562ca07f9eef7f,2,83.33,83.34,1.78,16.67,0.0,0.0,83.34,0.0,29.37,0.0,14.29,0.0,0.0,0
aaa3ab1e01811252bb31de41636113bc47293fe336a7ea78a8ee1f58608a1abf,2,75.0,83.34,2.25,16.67,0.0,8.34,75.0,0.0,35.0,30.0,0.0,0.0,0.0,0
cf6336d49584f825d46a57f67e604990f3ad494e8dcfb71ed8d1ef644f25edcd,2,50.0,50.0,1.33,50.0,0.0,0.0,50.0,0.0,6.25,6.25,0.0,0.0,0.0,0
68fcd3b793482448ca94a2241db04843ab272b8d8677343341fb7d18ea5485c6,2,100.0,100.0,2.45,0.0,0.0,0.0,100.0,0.0,40.66,7.14,11.26,0.0,0.0,0
abaed87e2373eb3a8a03366d7c863fd66dbda275d92fc9701378e675ba5ef576,2,100.0,100.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1c3308ecd3375157eb083199b671426a2fc58d3b6c66de953c945bb755d34e0f,2,75.0,83.34,1.62,16.67,8.34,0.0,75.0,0.0,35.0,0.0,6.25,12.5,0.0,0
b7a6aa6f564e2e8617ea4e3d443c781d5f890377a584b8d46491d2bcc33e5f36,2,100.0,100.0,1.55,0.0,0.0,0.0,100.0,0.0,18.18,8.33,4.55,0.0,0.0,0
c6226fb275c73f0679f124c7d0e7fc2811927d017d2398687f8ebb08706b739d,2,100.0,100.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1f19ae40ed3f3b706a126d937c13bc177278eccfb8bd350d763e488a93361ae4,2,50.0,50.0,1.6,50.0,0.0,0.0,50.0,0.0,18.75,0.0,0.0,0.0,0.0,0
cf71338c3f7b8e22356a1bdb749e0919bb3cd47b59654cc51af6515bbbe5c13b,2,100.0,100.0,1.55,0.0,0.0,0.0,100.0,0.0,26.52,0.0,4.55,0.0,0.0,0
a87cc43424df17bf53075e8f1d45946fc92de83bc076df60601ee6bc1f848c76,2,46.67,55.0,2.2,45.0,8.34,0.0,46.66,0.0,45.83,0.0,5.56,0.0,0.0,1
3e67e55bb5f2d1074d9561698136116e36c53a322ffd532c304893dfd33ce800,2,100.0,100.0,2.91,0.0,0.0,0.0,91.66,8.34,44.16,9.52,9.31,0.0,0.0,0
5f6d449c8d3031dca05469e64697092dd2e4dc4a19db4862541ddc0c63bad82c,2,50.0,50.0,1.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4a7bb23be71c867d8836f1715f438ef910086453584adeeca911395477163889,2,100.0,100.0,1.36,0.0,0.0,0.0,100.0,0.0,19.64,7.14,0.0,0.0,0.0,1
dbb58a782a8391f9362b61146ae301e107ef5d32fec11c4c80cb97a4c4f3b1fe,2,100.0,100.0,1.45,0.0,0.0,0.0,100.0,0.0,30.95,0.0,0.0,0.0,0.0,0
47f1445ad3227255f109bb198c46395daa6c73600a62556b36345a50077406fb,2,100.0,100.0,1.27,0.0,0.0,0.0,100.0,0.0,18.75,0.0,0.0,0.0,0.0,0
17f7ca84e36994df24a05835ee7f3128261237591efaecdf72608f5d3373d72d,2,91.67,100.0,1.4,0.0,8.34,0.0,91.66,0.0,33.04,0.0,0.0,0.0,0.0,0
f639dee99b5659f9e923aa60cbedc3a9e73f3b85a807b40448b6dd901794f5c2,2,55.0,55.0,2.33,45.0,0.0,0.0,55.0,0.0,43.33,0.0,10.0,0.0,0.0,1
4466cd3c0ca55904f2c68b9f3ebb6e4b40278381e0e1ee75229e484a0987bc5b,2,100.0,100.0,1.27,0.0,0.0,0.0,100.0,0.0,16.67,0.0,0.0,0.0,0.0,0
79ad17a8e48814f83b91649a5a073a7e23c8060d492eb282392e2ad1e71363cc,2,100.0,100.0,1.45,0.0,0.0,0.0,100.0,0.0,23.33,0.0,5.0,0.0,0.0,1
ac8629412f6c5ece590d7135c55f061986a4fee83fcbf3f244906d5a919410ce,2,100.0,100.0,1.64,0.0,0.0,0.0,100.0,0.0,25.0,0.0,8.33,0.0,0.0,0
3c073ffe1fdd55acd3128665dd6e384e3f977405fecd7a635be85b212a1b7fd4,2,50.0,50.0,1.6,50.0,0.0,0.0,50.0,0.0,6.25,0.0,6.25,0.0,0.0,0
0cc37c9e5be980145db7aef50389a2bff86fafb90b5e4b75426af3c3aef04bfa,2,100.0,100.0,1.09,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.14,0.0,0.0,1
614447fba42b4e35beafd23d5178cca06d46fd25319783ed3971af63974d5535,2,36.67,75.0,1.0,25.0,38.34,0.0,36.66,0.0,16.67,10.0,20.0,0.0,0.0,1
cffc0a6ea2071b47ed8c0e54a4e84cbcb2ca61c6340b30334c1a7ca34c73d28d,2,50.0,50.0,1.5,50.0,0.0,0.0,50.0,0.0,16.67,0.0,0.0,0.0,0.0,0
cc0c7944e2661895b0a2f3b74a136c8950a4068c7c29504baf2f0c47127943c3,2,91.67,91.66,1.8,8.33,0.0,0.0,81.66,10.0,8.33,0.0,20.83,0.0,0.0,1
0be2b7c75dfd77409d159bff089dcdb5b1c7834d921d6cbea10b7a58e3025006,2,75.0,83.34,1.88,16.67,8.34,0.0,75.0,0.0,26.25,12.5,15.0,0.0,0.0,0
46993a895c360e78be1a7a1425272cf3265cadb6c43f33d93417ab11a160a0db,2,100.0,100.0,1.73,0.0,0.0,0.0,100.0,0.0,30.68,0.0,10.8,0.0,0.0,1
34d83ec67536839543ded39cf33279c621603bddf05c4c56c3cf4bb173258989,2,75.0,91.66,2.0,8.33,16.66,0.0,75.0,0.0,53.33,0.0,8.89,0.0,0.0,0
bccaccc6ab78a7caf620f11c4cd74c76eff0904a29cc04e70ba47bd7533d1c28,2,100.0,100.0,1.45,0.0,0.0,0.0,100.0,0.0,23.33,5.0,0.0,0.0,0.0,1
ee6d82a67d8cf3f6a8be6e6e20b5e6563580daf8a9eb274246a088620ffaf1f3,2,90.0,90.0,1.4,10.0,0.0,0.0,90.0,0.0,15.0,5.0,0.0,0.0,0.0,1
9438d0a69d3766b256fba640c88d18fcb70b8d4970844748b8495a8b324843b4,2,100.0,100.0,1.73,0.0,0.0,0.0,100.0,0.0,12.5,0.0,19.64,7.14,0.0,0
9c582f21f4c860064ab2dcd3cd008ed69af0ae61fd1b6e4bc9055ee20b880af9,2,100.0,100.0,1.18,0.0,0.0,0.0,100.0,0.0,14.29,0.0,0.0,0.0,0.0,0
3770d5e04bff87ce6c69457cd693f9824c6f75606d2be200c0361069ff5d5822,2,75.0,75.0,1.38,25.0,0.0,0.0,75.0,0.0,12.5,0.0,14.29,0.0,0.0,0
cdf6424fc4ed812114874bdb9cd9718eb4578bd1202d8f2118029903997caa49,2,66.67,75.0,2.0,25.0,8.34,0.0,66.66,0.0,45.71,5.0,0.0,0.0,0.0,0
0bd8eb926174671dc64d405bd667a77e4766023c42a76bccb1b5c1a797537a09,2,66.67,66.66,1.14,33.33,0.0,0.0,66.66,0.0,0.0,8.33,0.0,0.0,0.0,1
cd433cc4e172563f28ec6658ffd1bdb7741087e4ab0314babffaa9b4fb5dabd0,2,100.0,100.0,1.27,0.0,0.0,0.0,100.0,0.0,11.11,0.0,5.56,0.0,0.0,0
a88c26dd29e87deffb39720eeadc27c503fb8cc231520b46665ff836a4a98898,2,83.33,83.34,2.11,16.67,0.0,0.0,83.34,0.0,10.0,23.33,0.0,0.0,0.0,1
1485b907fca54bdc491b2c614b87c56811d514e19168bfba7ce1e54dbfd77ffc,2,8.33,55.0,1.0,45.0,46.66,0.0,8.34,0.0,73.33,0.0,16.67,0.0,0.0,1
2e666a5134d0566a10984701d51ca242f209e87510ba901cea2e1fb1ac45d74e,2,66.67,75.0,1.86,25.0,8.34,0.0,66.66,0.0,36.67,0.0,15.56,0.0,0.0,1
485d65e96b6eaa9e6872e17d4130cf1853d62ab1b90b31bd303f5fed2b2dd4ff,2,100.0,100.0,1.55,0.0,0.0,0.0,100.0,0.0,27.14,0.0,7.14,0.0,0.0,0
4fa433d8c733d88eed395881fa9c3871fecdd0c701b79c779d8e591d5f3d95c5,2,100.0,100.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37d791ca77e0f7e64d6791208bc8d061eb9eda70269225d67a03cd0dc36c75aa,2,91.67,91.66,2.1,8.33,0.0,0.0,91.66,0.0,24.04,0.0,25.48,0.0,0.0,1
7c7199eff3bf291c55370602d7b6f5e5b44b745ce4e167bd9ccdb51c7fb06c62,2,65.0,73.34,1.86,26.67,8.34,0.0,65.0,0.0,22.92,12.5,8.33,6.25,0.0,0
02c07faa9be9daec5350ef0814532604279ecdbd74c461be072c0de63194f268,2,58.33,66.66,1.5,33.33,8.34,0.0,58.34,0.0,22.92,0.0,29.17,0.0,0.0,0
fbac466f00003d9fd3e73902df0f5077aa0d1fed490b122894b964fb1f02a046,2,55.0,65.0,1.5,35.0,10.0,0.0,55.0,0.0,20.83,0.0,0.0,16.67,0.0,1
066d0ac306d39ff1657eb2c80f63da0ad43ed891b8f0f66c36343d29d72edf7a,2,55.0,55.0,1.67,45.0,0.0,0.0,55.0,0.0,20.83,16.67,0.0,0.0,0.0,0
68769242c697a37b2a5f376351a93d8fc61d8256f9558e08cacdec71fa326797,2,100.0,100.0,1.55,0.0,0.0,0.0,100.0,0.0,12.5,4.17,8.33,0.0,0.0,0
63c0b75de1a26a5aa5c92a26865856289551e04b311d2cf3ae0d7dbbc26b1933,2,58.33,75.0,1.33,25.0,16.66,0.0,58.34,0.0,40.48,8.33,0.0,7.14,0.0,1
61ce56227fdd48c9a48398b25da62ead2254099910c1fdad59e6b13fbb0695e7,2,100.0,100.0,1.18,0.0,0.0,0.0,100.0,0.0,15.48,0.0,0.0,0.0,0.0,0
222f5c01a5922ceb54be4ddceb660ea0a0d539ed0016d90e8af70d7ede25fd32,2,28.33,75.0,1.0,25.0,46.66,0.0,28.34,0.0,63.33,0.0,0.0,0.0,0.0,1
b0dcda938ccd794210028af2c54489d720f60c5a12e6dab709e309dcc32778ec,2,50.0,50.0,1.6,50.0,0.0,0.0,50.0,0.0,12.5,0.0,6.25,0.0,0.0,0
b3a835e3deb356a00a015fd2fff90f229f962f758b526457574a5476d7ea95d8,2,8.33,8.34,1.0,91.67,0.0,0.0,8.34,0.0,0.0,0.0,0.0,0.0,0.0,1
7cda355a22474ae1d504842a79d0b63b8df88d3112577e84a3a7c24c4527cd6e,2,100.0,100.0,1.18,0.0,0.0,0.0,100.0,0.0,15.48,0.0,0.0,0.0,0.0,1
0cb5004a50336e2f3e167850f4b4b478a85246cd7d4e939ddf20f2b84eeb9442,3,54.44,60.0,1.0,40.0,5.56,0.0,54.44,0.0,11.11,0.0,0.0,0.0,0.0,1
45a5765542b4b729c15ea4cb923fb57ebc605974ce5f12f17d105fa66c986467,3,94.44,94.44,1.56,5.56,0.0,0.0,94.44,0.0,33.21,0.0,0.0,0.0,0.0,0
bea1fd598b044294e94c08fb6ba66c880547527b0fca4c98433ea5c5255b6486,3,94.44,94.44,1.5,5.56,0.0,0.0,94.44,0.0,19.91,8.47,4.76,0.0,0.0,1
799b2f548873803efe48c048658e7a32e405e76d7e663f0d12ecfa1673b00537,3,83.33,83.33,1.29,16.67,0.0,0.0,83.33,0.0,12.04,0.0,7.41,0.0,0.0,0
c4506198362a6220a047d58436157cb7b979a17b26468919083b35cb98f15b30,3,61.11,66.67,1.5,33.33,5.56,0.0,61.11,0.0,33.33,0.0,5.56,0.0,0.0,1
bcb38285a751e5bcfddde8b7f29c0908f8e8eba18faa760212562ca07f9eef7f,3,61.11,61.11,1.7,38.89,0.0,0.0,61.11,0.0,19.58,0.0,9.52,0.0,0.0,0
aaa3ab1e01811252bb31de41636113bc47293fe336a7ea78a8ee1f58608a1abf,3,55.56,61.11,2.56,38.89,0.0,5.56,55.56,0.0,43.33,26.67,0.0,0.0,0.0,0
cf6336d49584f825d46a57f67e604990f3ad494e8dcfb71ed8d1ef644f25edcd,3,66.67,66.67,1.25,33.33,0.0,0.0,66.67,0.0,8.93,4.17,0.0,0.0,0.0,0
68fcd3b793482448ca94a2241db04843ab272b8d8677343341fb7d18ea5485c6,3,66.67,66.67,2.45,33.33,0.0,0.0,66.67,0.0,27.11,4.76,7.51,0.0,0.0,0
abaed87e2373eb3a8a03366d7c863fd66dbda275d92fc9701378e675ba5ef576,3,100.0,100.0,1.18,0.0,0.0,0.0,100.0,0.0,11.11,0.0,0.0,0.0,0.0,0
1c3308ecd3375157eb083199b671426a2fc58d3b6c66de953c945bb755d34e0f,3,66.67,77.78,1.45,22.22,11.11,0.0,66.67,0.0,23.33,8.33,4.17,8.33,0.0,0
b7a6aa6f564e2e8617ea4e3d443c781d5f890377a584b8d46491d2bcc33e5f36,3,94.44,94.44,1.5,5.56,0.0,0.0,94.44,0.0,21.65,5.56,3.03,0.0,0.0,0
c6226fb275c73f0679f124c7d0e7fc2811927d017d2398687f8ebb08706b739d,3,83.33,83.33,1.0,16.67,0.0,0.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0
1f19ae40ed3f3b706a126d937c13bc177278eccfb8bd350d763e488a93361ae4,3,38.89,38.89,1.5,61.11,0.0,0.0,38.89,0.0,12.5,0.0,0.0,0.0,0.0,0
cf71338c3f7b8e22356a1bdb749e0919bb3cd47b59654cc51af6515bbbe5c13b,3,88.89,88.89,1.6,11.11,0.0,0.0,88.89,0.0,31.96,0.0,3.03,0.0,0.0,0
a87cc43424df17bf53075e8f1d45946fc92de83bc076df60601ee6bc1f848c76,3,36.67,42.22,2.0,57.78,5.56,0.0,36.67,0.0,30.56,0.0,3.7,0.0,0.0,1
