matricula_hash,Porcentagem media de problemas aceitos por contest,Porcentagem media de problemas que tiveram alguma tentativa por contest,Media do numero de submissoes em problemas aceitos,Porcentagem media de problemas sem submissoes por contest,Porcentagem media de problemas que tiveram poucas tentativas e nao foram aceitos por contest,Porcentagem media de problemas que tiveram muitas tentativas e nao foram aceitos por contest,Porcentagem media de problemas que tiveram poucas tentativas e foram aceitos por contest,Porcentagem media de problemas que tiveram muitas tentativas e foram aceitos por contest,Porcentagem media de submissoes como 'Wrong Answer' por contest,Porcentagem media de submissoes como 'Compilation Error' por contest,Porcentagem media de submissoes como 'Presentation Error' por contest,Porcentagem media de submissoes como 'Runtime Error' por contest,Porcentagem media de submissoes como 'Time Limit Exceeded' por contest,Reprovado
e859bfbc5e3e2cfb9e6825c97ab9ffb14acf92548b25fe6babe2515eb44c1b9d,35.24,35.24,1.0,64.76,0.0,0.0,35.24,0.0,0.0,0.0,0.0,0.0,0.0,0
c8ac9debf2c35eca437b9cb279e7e278e2c935ad508238893c5306cd45c6c153,76.67,79.05,01.03,20.95,2.38,0.0,76.67,0.0,2.86,0.0,3.57,0.0,0.0,1
23f9b229b1e0c7b6ee9936fd28cf44ec9865280d74717dc067ad9e54aa18c798,14.29,17.14,1.2,82.86,2.86,0.0,14.29,0.0,16.67,0.0,0.0,0.0,0.0,1
12a6c803893b89e6ca568f1118bbe0cc821e498ce3827203c776090a4d3763cd,97.62,100.0,1.76,0.0,2.38,0.0,94.76,2.86,30.39,0.0,2.86,3.81,0.0,0
d244da0c1a0187b9c145a491a052e1e6b310287760452d0c12435400c6903d49,91.9,94.29,1.43,5.71,2.38,0.0,91.9,0.0,21.7,1.43,5.71,0.0,0.0,0
5987973395e6684cfbee3bd30498ef1444ac28e7779ac354cce83eafb216a5be,55.24,60.0,1.57,40.0,4.76,0.0,55.24,0.0,20.6,3.57,12.38,0.0,0.0,1
576e3b3cdddde555a568172c46aa5cd7dc0c57fe5d25b82a2ef1e49811da4529,84.29,89.52,2.28,10.48,5.24,0.0,81.9,2.38,43.16,3.76,9.78,1.79,0.0,0
d3fffdb2b09af02a2ffbc8f23f9281cfd1c566abc1df4d2bdec4699ff066e955,80.0,80.0,1.4,20.0,0.0,0.0,80.0,0.0,21.94,0.0,0.0,0.0,0.0,0
f2ddcc33122a84a0b519a394718d1ce88709748665b345774c75dad2dc029dd3,12.86,29.52,1.8,70.48,16.67,0.0,12.86,0.0,9.29,14.29,2.86,0.0,0.0,1
5eea3126c3551d62105693d1495157fc28f8bcce767655a3c9b5d6f6b3446ed8,53.81,56.67,1.25,43.33,2.86,0.0,53.81,0.0,20.12,0.0,0.0,0.0,0.0,1
ef08bdcc6c6766d5fc62b7117562673f4639bc42a049f314b2ec107be06d3533,32.38,34.76,1.33,65.24,2.38,0.0,32.38,0.0,10.71,1.43,2.38,0.0,0.0,0
905f99b1b96694437545c9dd43d6c47bba6788a95276572952b413d16251557c,84.76,84.76,1.38,15.24,0.0,0.0,84.76,0.0,11.31,0.0,8.33,0.0,0.0,0
eb8e3c9939fae50102bdfa3e609d2e9f3883a03202064337b26f6a7b489ef34a,97.14,100.0,1.35,0.0,2.86,0.0,97.14,0.0,24.25,1.79,1.43,0.0,0.0,0
156e718167249dba1bdcae107cd8d0c76739167dd13287f74041611490f1c530,37.14,44.76,1.43,55.24,7.62,0.0,37.14,0.0,27.72,0.0,5.61,0.0,0.0,1
73605c27a02215e6e399eaa3215959b3a4fb9724ce32288318a8d35eda92e629,52.38,57.62,1.3,42.38,5.24,0.0,52.38,0.0,20.24,1.79,4.76,0.0,0.0,1
dd5897b5f7f0b1d7473c181e3abcca65d107313ab5101fc94137a24592d0e734,69.05,69.05,1.78,30.95,0.0,0.0,69.05,0.0,25.36,0.0,8.33,1.19,0.0,0
6d9113191d4f314f0099117bae8d5729e502b102015f98e2192e9d205f924ceb,84.29,89.52,1.19,10.48,5.24,0.0,84.29,0.0,15.31,0.0,7.4,0.0,0.0,0
84304d675b409753932ef66b0e5069d4fa302f940775d63297f2a2e06705e099,55.71,60.95,1.19,39.05,5.24,0.0,55.71,0.0,22.45,0.0,0.0,0.0,0.0,0
870d55debc5478b6ec69199091423f90265202c5115b0c3f0c590a72b08a60b4,39.52,50.48,1.67,49.52,10.95,0.0,39.52,0.0,24.29,3.47,04.08,0.0,0.0,0
487a781a827b435c417a765ed9e76a8430aed255685edf0f1d723e95885051e1,49.05,54.29,1.26,45.71,5.24,0.0,49.05,0.0,13.11,0.0,7.14,0.0,0.0,0
a62c34f789f389f92917b6ce71c15f7345392d470800151768c61edd67c5498b,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5ec373cd24966882a303c12e38848f33afaa15ac9ec69ee4d241ee4778097639,59.52,64.76,1.64,35.24,5.24,0.0,59.52,0.0,22.76,1.79,0.0,2.86,0.0,0
c86c3634886c08067a6ee577b310494556524b1c896da4e92e1eb3be13938257,42.86,48.09,1.38,51.9,5.24,0.0,42.86,0.0,23.81,0.0,7.14,0.0,0.0,0
925c32c834833d3bc870e03a89969eb31a48016844cec2e14e7244212d7002ce,53.33,58.57,1.71,41.43,5.24,0.0,53.33,0.0,27.62,4.76,1.59,0.0,0.0,0
b0bb88c31089a8ffdf9807bb81e02a7ae1fc14d6e751c0cd94d6e30c9d439555,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
e6226769b81d3c94f146f14af7c8ced9eb546e041882f7084e760e039d69b7ca,79.52,84.76,1.87,15.24,5.24,0.0,77.14,2.38,31.02,2.86,6.94,4.29,0.0,0
