matricula_hash,contest,Porcentagem media de problemas aceitos por contest,Porcentagem media de problemas que tiveram alguma tentativa por contest,Media do numero de submissoes em problemas aceitos,Porcentagem media de problemas sem submissoes por contest,Porcentagem media de problemas que tiveram poucas tentativas e nao foram aceitos por contest,Porcentagem media de problemas que tiveram muitas tentativas e nao foram aceitos por contest,Porcentagem media de problemas que tiveram poucas tentativas e foram aceitos por contest,Porcentagem media de problemas que tiveram muitas tentativas e foram aceitos por contest,Porcentagem media de submissoes como 'Wrong Answer' por contest,Porcentagem media de submissoes como 'Compilation Error' por contest,Porcentagem media de submissoes como 'Presentation Error' por contest,Porcentagem media de submissoes como 'Runtime Error' por contest,Porcentagem media de submissoes como 'Time Limit Exceeded' por contest,Reprovado
7e9bdfa23b62482cd2d156fb34c22787bc27e8ce6a95b55c9c15c9b719e13071,1,20.0,80.0,1.0,20.0,60.0,0.0,20.0,0.0,50.0,0.0,16.67,0.0,0.0,1
8514ca5082885c0f163ad410c62aeb51e1fe3e1de3ed23f9ad206e21c11db86e,1,100.0,100.0,1.4,0.0,0.0,0.0,100.0,0.0,14.29,0.0,14.29,0.0,0.0,0
aadff4c585348216867279fbcb858488ee0e68e5c6588ea2d19254e76412e494,1,40.0,40.0,1.0,60.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
87c535be25cdd5dccba0e91593e8ccc3616b5b0b3509094968ad9cc0365c6861,1,0.0,60.0,0,40.0,60.0,0.0,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0
73b0fd03ecd90efc9383a8a5758a61d8bc580f9e3e79685a7fc26d3d4a5138ed,1,20.0,60.0,1.0,40.0,40.0,0.0,20.0,0.0,40.0,0.0,20.0,20.0,0.0,0
17e890e8fa3aef49eaf7e14754b79d404934602ea58a17e55922965805676574,1,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
bfe7b8a720faf7d640c55ee0809ffa888e5d84c49142ac0d7cb7ca99d75a24dc,1,100.0,100.0,1.2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16.67,0.0,0
2f4a6357ae2e4a825ba55427dc7a862f7f5e6abff4983313601acd073f70852c,1,40.0,40.0,2.0,60.0,0.0,0.0,40.0,0.0,50.0,0.0,0.0,0.0,0.0,1
e527f55424aa42619a9180a922b399033f431637d100e8560a1477460807acc2,1,20.0,60.0,1.0,40.0,40.0,0.0,20.0,0.0,33.33,0.0,0.0,0.0,33.33,1
71f7bd631159a50a054eef07a8adb5817fdc8b8a353141160b43c2a16a76c0b8,1,60.0,100.0,1.33,0.0,40.0,0.0,60.0,0.0,50.0,0.0,0.0,0.0,0.0,0
e89e6415fa24d1755cf97e7e767f10d6dcdeb270679f57816b51167021fc039c,1,60.0,60.0,1.67,40.0,0.0,0.0,60.0,0.0,20.0,0.0,0.0,20.0,0.0,1
7a86b77a40cf77a1529d532b0da25d60b050b49d8dbde511c746879079ce619b,1,100.0,100.0,1.8,0.0,0.0,0.0,100.0,0.0,33.33,0.0,0.0,0.0,0.0,0
7f10820bbfd604bc9e6987b89b09e9651120df3558a5e6750fc7822dcca6ddda,1,80.0,80.0,1.5,20.0,0.0,0.0,80.0,0.0,0.0,0.0,16.67,16.67,0.0,0
02042220aa9d231b5eb7b770aba24ae15d35c8ec3fcfcaf5b116f62058de894c,1,80.0,100.0,1.5,0.0,20.0,0.0,80.0,0.0,25.0,0.0,0.0,25.0,0.0,0
1485b907fca54bdc491b2c614b87c56811d514e19168bfba7ce1e54dbfd77ffc,1,60.0,80.0,2.0,20.0,20.0,0.0,60.0,0.0,50.0,0.0,0.0,12.5,0.0,1
753639490c753732fd07c3e3239209a176e2de98861fc49e48e4052f9e73b42d,1,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
e953dbd98758900ece92333d1cb874746c4b4a4ccbbb9259e1acddc7784d19c3,1,80.0,100.0,1.0,0.0,20.0,0.0,80.0,0.0,42.86,0.0,0.0,0.0,0.0,0
a87cc43424df17bf53075e8f1d45946fc92de83bc076df60601ee6bc1f848c76,1,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0a3fab8359d79900d76337574bff5dc7ca27353206a2bdf686facc81968751cf,1,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5f6d449c8d3031dca05469e64697092dd2e4dc4a19db4862541ddc0c63bad82c,1,40.0,40.0,1.0,60.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
316fe35b5f2760b03d6e076dc6abe70600562eac7c4c5cb59ebccded263708aa,1,60.0,100.0,1.67,0.0,40.0,0.0,60.0,0.0,42.86,0.0,0.0,14.29,0.0,0
102d9bd527e696b70b1f7de85da5b6b12eccf7c2a5bfa3d1852a17e83553ee7d,1,80.0,100.0,1.25,0.0,20.0,0.0,80.0,0.0,16.67,0.0,0.0,0.0,0.0,0
fbac466f00003d9fd3e73902df0f5077aa0d1fed490b122894b964fb1f02a046,1,20.0,40.0,1.0,60.0,20.0,0.0,20.0,0.0,66.67,0.0,0.0,0.0,0.0,1
f639dee99b5659f9e923aa60cbedc3a9e73f3b85a807b40448b6dd901794f5c2,1,100.0,100.0,2.2,0.0,0.0,0.0,100.0,0.0,18.18,18.18,0.0,0.0,0.0,1
d592247b7c4a46e1b4ca4dbd6953e85b17b1b567ebef727fca80b25f796bdb0e,1,60.0,80.0,1.33,20.0,20.0,0.0,60.0,0.0,40.0,0.0,0.0,0.0,0.0,1
d13709625b582ba8e3e5a1e1347da8378c17cd55aeea085a40034bc1bc22009c,1,20.0,60.0,1.0,40.0,40.0,0.0,20.0,0.0,66.67,0.0,0.0,0.0,0.0,1
8411353fb091f6643ab963a56ef330cac4d6bede509189e0587c78f9d334e09d,1,100.0,100.0,2.4,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0
80c61765c773c47357130e32cf60c3f91eb00b3002e36f69a6afebab26696d4d,1,100.0,100.0,2.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0
63c0b75de1a26a5aa5c92a26865856289551e04b311d2cf3ae0d7dbbc26b1933,1,40.0,60.0,2.0,40.0,20.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0
3104be78519633d5e40b7ead94afbac383c5f931f8b2ce4dc3558b822081ac8a,1,40.0,60.0,1.0,40.0,20.0,0.0,40.0,0.0,33.33,0.0,0.0,0.0,0.0,0
267d169984804e3068151ed16b15bf15f9bb95c58247806ac09e36a8ca1bc088,1,20.0,40.0,2.0,60.0,20.0,0.0,20.0,0.0,75.0,0.0,0.0,0.0,0.0,1
7d38c3a5701bf541f83370c2c265e9af8a82b8bcc11429bdc12df7a013865bee,1,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2e3be7e76d0cff48eb3f803f49f7b90515eb4e28d953d5164a563082d7bf1132,1,80.0,100.0,1.75,0.0,20.0,0.0,80.0,0.0,50.0,0.0,0.0,10.0,0.0,0
222f5c01a5922ceb54be4ddceb660ea0a0d539ed0016d90e8af70d7ede25fd32,1,40.0,60.0,3.0,40.0,20.0,0.0,40.0,0.0,42.86,0.0,0.0,14.29,0.0,1
a76b7f25b6ba5ec51bd9fa42f4143b63c2495996e783baa4d9f8459d314f6ad2,1,60.0,60.0,2.67,40.0,0.0,0.0,60.0,0.0,25.0,0.0,37.5,0.0,0.0,1
090d02557171d2b6b02a6a085fb2ab0a403187db38f83e989afa65c28fcba1b0,1,100.0,100.0,1.6,0.0,0.0,0.0,100.0,0.0,12.5,0.0,12.5,0.0,0.0,1
1339124f756f8f1639cb2157c2c0c8dd1f39de5fc30a2545b01733546fdb6116,1,60.0,60.0,2.33,40.0,0.0,0.0,60.0,0.0,42.86,0.0,14.29,0.0,0.0,1
ef1308fa10d008b718d6803b3b0f36f85e20ad068b5f190f962c590e533a9263,1,100.0,100.0,2.2,0.0,0.0,0.0,100.0,0.0,27.27,18.18,0.0,0.0,0.0,0
27b92a54da8fa1e28bb5ca2ac45bfffc54204deeae5e2976ba9513386f03da1d,1,20.0,40.0,2.0,60.0,20.0,0.0,20.0,0.0,75.0,0.0,0.0,0.0,0.0,0
614447fba42b4e35beafd23d5178cca06d46fd25319783ed3971af63974d5535,2,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6ac528ae4b4ee8a80c44d15b14f05801501680f39ab135751e1b3579623340d3,2,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9f0c6bf85adb02210f5737b8f40ee5576cfa62e5532171c5cd0d984d9b08fc37,2,100.0,100.0,1.22,0.0,0.0,0.0,100.0,0.0,18.33,0.0,0.0,0.0,0.0,0
77b769f4152f2df44e02e232b83af98b13c66d54885fce9343b4ef82a011c20f,2,67.5,90.0,2.67,10.0,22.5,0.0,67.5,0.0,53.57,4.17,0.0,4.17,0.0,0
46993a895c360e78be1a7a1425272cf3265cadb6c43f33d93417ab11a160a0db,2,70.0,80.0,1.67,20.0,10.0,0.0,70.0,0.0,21.43,12.5,0.0,12.5,0.0,0
58f8b6cd44b64da67ee28cd6b969117b00ec4959245040b43628ccf2ddf0bfe7,2,67.5,100.0,1.17,0.0,32.5,0.0,67.5,0.0,33.33,0.0,8.33,0.0,8.33,1
2d64763640fa149bf269b6b244fec1a4bc3e47a35f7ce92ece8c4e8bbb6a86aa,2,77.5,87.5,1.57,12.5,10.0,0.0,77.5,0.0,22.22,0.0,0.0,0.0,0.0,0
5b3813c84057042da8ce50651fcf7a3bc162e105d8a5970fc8c750f9a82d0351,2,57.5,67.5,1.0,32.5,10.0,0.0,57.5,0.0,16.67,0.0,0.0,0.0,0.0,1
fb16d50f3354aada35e56035ca01dbcc7f634a748550f79cf986dff55309bed1,2,60.0,70.0,1.0,30.0,10.0,0.0,60.0,0.0,0.0,0.0,33.33,0.0,0.0,0
cf21a02c0fceaedee9ede7a20134751528e6dfd7d1375867b110a1201916d21b,2,100.0,100.0,1.89,0.0,0.0,0.0,100.0,0.0,29.29,0.0,5.0,0.0,0.0,0
7e9bdfa23b62482cd2d156fb34c22787bc27e8ce6a95b55c9c15c9b719e13071,2,60.0,90.0,1.2,10.0,30.0,0.0,60.0,0.0,25.0,0.0,8.33,10.0,0.0,1
8514ca5082885c0f163ad410c62aeb51e1fe3e1de3ed23f9ad206e21c11db86e,2,100.0,100.0,1.56,0.0,0.0,0.0,100.0,0.0,7.14,0.0,14.29,0.0,7.14,0
aadff4c585348216867279fbcb858488ee0e68e5c6588ea2d19254e76412e494,2,45.0,57.5,1.0,42.5,12.5,0.0,45.0,0.0,0.0,0.0,0.0,0.0,16.67,1
87c535be25cdd5dccba0e91593e8ccc3616b5b0b3509094968ad9cc0365c6861,2,37.5,80.0,1.67,20.0,42.5,0.0,37.5,0.0,67.5,0.0,17.5,0.0,0.0,0
73b0fd03ecd90efc9383a8a5758a61d8bc580f9e3e79685a7fc26d3d4a5138ed,2,35.0,67.5,1.0,32.5,32.5,0.0,35.0,0.0,36.67,0.0,10.0,10.0,0.0,0
17e890e8fa3aef49eaf7e14754b79d404934602ea58a17e55922965805676574,2,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
bfe7b8a720faf7d640c55ee0809ffa888e5d84c49142ac0d7cb7ca99d75a24dc,2,100.0,100.0,1.33,0.0,0.0,0.0,100.0,0.0,16.67,0.0,0.0,8.33,0.0,0
2f4a6357ae2e4a825ba55427dc7a862f7f5e6abff4983313601acd073f70852c,2,70.0,70.0,1.5,30.0,0.0,0.0,70.0,0.0,35.0,0.0,0.0,0.0,0.0,1
e527f55424aa42619a9180a922b399033f431637d100e8560a1477460807acc2,2,60.0,80.0,1.2,20.0,20.0,0.0,60.0,0.0,26.67,0.0,0.0,0.0,16.67,1
71f7bd631159a50a054eef07a8adb5817fdc8b8a353141160b43c2a16a76c0b8,2,80.0,100.0,1.29,0.0,20.0,0.0,80.0,0.0,35.0,0.0,0.0,0.0,0.0,0
e89e6415fa24d1755cf97e7e767f10d6dcdeb270679f57816b51167021fc039c,2,55.0,55.0,1.8,45.0,0.0,0.0,55.0,0.0,22.5,12.5,0.0,10.0,0.0,1
7a86b77a40cf77a1529d532b0da25d60b050b49d8dbde511c746879079ce619b,2,100.0,100.0,1.56,0.0,0.0,0.0,100.0,0.0,26.67,0.0,0.0,0.0,0.0,0
7f10820bbfd604bc9e6987b89b09e9651120df3558a5e6750fc7822dcca6ddda,2,90.0,90.0,1.25,10.0,0.0,0.0,90.0,0.0,0.0,0.0,8.33,8.33,0.0,0
02042220aa9d231b5eb7b770aba24ae15d35c8ec3fcfcaf5b116f62058de894c,2,90.0,100.0,1.25,0.0,10.0,0.0,90.0,0.0,12.5,0.0,0.0,12.5,0.0,0
1485b907fca54bdc491b2c614b87c56811d514e19168bfba7ce1e54dbfd77ffc,2,80.0,90.0,1.57,10.0,10.0,0.0,80.0,0.0,35.0,0.0,0.0,6.25,0.0,1
753639490c753732fd07c3e3239209a176e2de98861fc49e48e4052f9e73b42d,2,12.5,12.5,4.0,87.5,0.0,0.0,12.5,0.0,37.5,0.0,0.0,0.0,0.0,1
e953dbd98758900ece92333d1cb874746c4b4a4ccbbb9259e1acddc7784d19c3,2,90.0,100.0,1.25,0.0,10.0,0.0,90.0,0.0,29.76,0.0,0.0,8.33,0.0,0
a87cc43424df17bf53075e8f1d45946fc92de83bc076df60601ee6bc1f848c76,2,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0a3fab8359d79900d76337574bff5dc7ca27353206a2bdf686facc81968751cf,2,50.0,50.0,2.75,50.0,0.0,0.0,50.0,0.0,31.82,0.0,0.0,0.0,0.0,0
5f6d449c8d3031dca05469e64697092dd2e4dc4a19db4862541ddc0c63bad82c,2,20.0,20.0,1.0,80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
316fe35b5f2760b03d6e076dc6abe70600562eac7c4c5cb59ebccded263708aa,2,80.0,100.0,1.43,0.0,20.0,0.0,80.0,0.0,21.43,0.0,10.0,7.14,0.0,0
102d9bd527e696b70b1f7de85da5b6b12eccf7c2a5bfa3d1852a17e83553ee7d,2,90.0,100.0,1.5,0.0,10.0,0.0,90.0,0.0,15.48,0.0,7.14,0.0,0.0,0
fbac466f00003d9fd3e73902df0f5077aa0d1fed490b122894b964fb1f02a046,2,35.0,45.0,2.33,55.0,10.0,0.0,35.0,0.0,66.67,0.0,0.0,0.0,0.0,1
f639dee99b5659f9e923aa60cbedc3a9e73f3b85a807b40448b6dd901794f5c2,2,100.0,100.0,1.67,0.0,0.0,0.0,100.0,0.0,9.09,9.09,0.0,0.0,0.0,1
d592247b7c4a46e1b4ca4dbd6953e85b17b1b567ebef727fca80b25f796bdb0e,2,67.5,90.0,1.17,10.0,22.5,0.0,67.5,0.0,40.0,0.0,0.0,0.0,0.0,1
d13709625b582ba8e3e5a1e1347da8378c17cd55aeea085a40034bc1bc22009c,2,47.5,67.5,1.75,32.5,20.0,0.0,47.5,0.0,41.67,0.0,0.0,16.67,0.0,1
8411353fb091f6643ab963a56ef330cac4d6bede509189e0587c78f9d334e09d,2,100.0,100.0,2.67,0.0,0.0,0.0,100.0,0.0,50.0,4.17,4.17,0.0,0.0,0
80c61765c773c47357130e32cf60c3f91eb00b3002e36f69a6afebab26696d4d,2,100.0,100.0,1.67,0.0,0.0,0.0,100.0,0.0,35.0,0.0,0.0,0.0,0.0,0
63c0b75de1a26a5aa5c92a26865856289551e04b311d2cf3ae0d7dbbc26b1933,2,70.0,80.0,1.33,20.0,10.0,0.0,70.0,0.0,20.0,0.0,0.0,0.0,0.0,0
3104be78519633d5e40b7ead94afbac383c5f931f8b2ce4dc3558b822081ac8a,2,57.5,80.0,1.2,20.0,22.5,0.0,57.5,0.0,47.92,0.0,0.0,0.0,0.0,0
267d169984804e3068151ed16b15bf15f9bb95c58247806ac09e36a8ca1bc088,2,10.0,20.0,2.0,80.0,10.0,0.0,10.0,0.0,37.5,0.0,0.0,0.0,0.0,1
7d38c3a5701bf541f83370c2c265e9af8a82b8bcc11429bdc12df7a013865bee,2,12.5,12.5,2.0,87.5,0.0,0.0,12.5,0.0,25.0,0.0,0.0,0.0,0.0,1
2e3be7e76d0cff48eb3f803f49f7b90515eb4e28d953d5164a563082d7bf1132,2,90.0,100.0,1.38,0.0,10.0,0.0,90.0,0.0,25.0,0.0,0.0,5.0,0.0,0
222f5c01a5922ceb54be4ddceb660ea0a0d539ed0016d90e8af70d7ede25fd32,2,45.0,55.0,2.0,45.0,10.0,0.0,45.0,0.0,21.43,0.0,0.0,7.14,0.0,1
a76b7f25b6ba5ec51bd9fa42f4143b63c2495996e783baa4d9f8459d314f6ad2,2,67.5,80.0,1.83,20.0,12.5,0.0,67.5,0.0,25.0,0.0,18.75,0.0,0.0,1
090d02557171d2b6b02a6a085fb2ab0a403187db38f83e989afa65c28fcba1b0,2,87.5,100.0,1.62,0.0,12.5,0.0,87.5,0.0,27.68,0.0,13.39,0.0,0.0,1
1339124f756f8f1639cb2157c2c0c8dd1f39de5fc30a2545b01733546fdb6116,2,80.0,80.0,1.57,20.0,0.0,0.0,80.0,0.0,21.43,0.0,7.14,0.0,0.0,1
ef1308fa10d008b718d6803b3b0f36f85e20ad068b5f190f962c590e533a9263,2,100.0,100.0,1.67,0.0,0.0,0.0,100.0,0.0,13.64,9.09,0.0,0.0,0.0,0
27b92a54da8fa1e28bb5ca2ac45bfffc54204deeae5e2976ba9513386f03da1d,2,60.0,70.0,3.2,30.0,10.0,0.0,60.0,0.0,66.07,0.0,0.0,3.57,3.57,0
614447fba42b4e35beafd23d5178cca06d46fd25319783ed3971af63974d5535,3,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6ac528ae4b4ee8a80c44d15b14f05801501680f39ab135751e1b3579623340d3,3,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9f0c6bf85adb02210f5737b8f40ee5576cfa62e5532171c5cd0d984d9b08fc37,3,100.0,100.0,1.27,0.0,0.0,0.0,100.0,0.0,20.56,0.0,0.0,0.0,0.0,0
77b769f4152f2df44e02e232b83af98b13c66d54885fce9343b4ef82a011c20f,3,72.78,87.78,2.45,12.22,15.0,0.0,72.78,0.0,38.74,11.87,6.06,2.78,0.0,0
46993a895c360e78be1a7a1425272cf3265cadb6c43f33d93417ab11a160a0db,3,74.44,81.11,1.73,18.89,6.67,0.0,74.44,0.0,14.29,12.04,0.0,19.44,0.0,0
58f8b6cd44b64da67ee28cd6b969117b00ec4959245040b43628ccf2ddf0bfe7,3,67.22,100.0,1.5,0.0,32.78,0.0,67.22,0.0,31.31,0.0,17.68,0.0,5.56,1
2d64763640fa149bf269b6b244fec1a4bc3e47a35f7ce92ece8c4e8bbb6a86aa,3,51.67,58.33,1.57,41.67,6.67,0.0,51.67,0.0,14.81,0.0,0.0,0.0,0.0,0
5b3813c84057042da8ce50651fcf7a3bc162e105d8a5970fc8c750f9a82d0351,3,66.11,78.33,1.0,21.67,12.22,0.0,66.11,0.0,16.67,0.0,0.0,0.0,0.0,1
fb16d50f3354aada35e56035ca01dbcc7f634a748550f79cf986dff55309bed1,3,67.78,74.44,1.3,25.56,6.67,0.0,67.78,0.0,0.0,8.33,26.39,0.0,0.0,0
cf21a02c0fceaedee9ede7a20134751528e6dfd7d1375867b110a1201916d21b,3,100.0,100.0,1.67,0.0,0.0,0.0,100.0,0.0,27.86,0.0,3.33,0.0,0.0,0
7e9bdfa23b62482cd2d156fb34c22787bc27e8ce6a95b55c9c15c9b719e13071,3,73.33,93.33,1.82,6.67,20.0,0.0,73.33,0.0,26.19,0.0,5.56,13.81,0.0,1
8514ca5082885c0f163ad410c62aeb51e1fe3e1de3ed23f9ad206e21c11db86e,3,100.0,100.0,1.53,0.0,0.0,0.0,100.0,0.0,8.47,0.0,16.93,0.0,4.76,0
aadff4c585348216867279fbcb858488ee0e68e5c6588ea2d19254e76412e494,3,30.0,43.89,1.0,56.11,13.89,0.0,30.0,0.0,33.33,0.0,0.0,0.0,11.11,1
87c535be25cdd5dccba0e91593e8ccc3616b5b0b3509094968ad9cc0365c6861,3,58.33,86.67,1.67,13.33,28.33,0.0,58.33,0.0,48.33,0.0,18.33,0.0,0.0,0
73b0fd03ecd90efc9383a8a5758a61d8bc580f9e3e79685a7fc26d3d4a5138ed,3,40.0,67.22,1.17,32.78,27.22,0.0,40.0,0.0,28.61,0.0,23.33,6.67,0.0,0
17e890e8fa3aef49eaf7e14754b79d404934602ea58a17e55922965805676574,3,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
bfe7b8a720faf7d640c55ee0809ffa888e5d84c49142ac0d7cb7ca99d75a24dc,3,100.0,100.0,1.4,0.0,0.0,0.0,100.0,0.0,14.81,3.7,3.7,5.56,0.0,0
2f4a6357ae2e4a825ba55427dc7a862f7f5e6abff4983313601acd073f70852c,3,68.89,68.89,2.0,31.11,0.0,0.0,68.89,0.0,35.45,3.03,6.06,0.0,0.0,1
e527f55424aa42619a9180a922b399033f431637d100e8560a1477460807acc2,3,67.78,81.11,1.2,18.89,13.33,0.0,67.78,0.0,17.78,0.0,5.56,0.0,11.11,1
71f7bd631159a50a054eef07a8adb5817fdc8b8a353141160b43c2a16a76c0b8,3,86.67,100.0,1.31,0.0,13.33,0.0,86.67,0.0,23.33,0.0,8.33,0.0,0.0,0
e89e6415fa24d1755cf97e7e767f10d6dcdeb270679f57816b51167021fc039c,3,47.78,47.78,1.57,52.22,0.0,0.0,47.78,0.0,15.0,8.33,0.0,6.67,0.0,1
7a86b77a40cf77a1529d532b0da25d60b050b49d8dbde511c746879079ce619b,3,66.67,66.67,1.56,33.33,0.0,0.0,66.67,0.0,17.78,0.0,0.0,0.0,0.0,0
7f10820bbfd604bc9e6987b89b09e9651120df3558a5e6750fc7822dcca6ddda,3,93.33,93.33,1.29,6.67,0.0,0.0,93.33,0.0,4.17,4.17,5.56,5.56,0.0,0
02042220aa9d231b5eb7b770aba24ae15d35c8ec3fcfcaf5b116f62058de894c,3,93.33,100.0,1.14,0.0,6.67,0.0,93.33,0.0,8.33,0.0,0.0,8.33,0.0,0
1485b907fca54bdc491b2c614b87c56811d514e19168bfba7ce1e54dbfd77ffc,3,64.44,76.67,1.44,23.33,12.22,0.0,64.44,0.0,23.33,0.0,23.81,4.17,0.0,1
753639490c753732fd07c3e3239209a176e2de98861fc49e48e4052f9e73b42d,3,30.56,30.56,2.0,69.44,0.0,0.0,30.56,0.0,25.0,0.0,11.11,0.0,0.0,1
e953dbd98758900ece92333d1cb874746c4b4a4ccbbb9259e1acddc7784d19c3,3,76.67,88.89,1.18,11.11,12.22,0.0,76.67,0.0,36.51,0.0,0.0,5.56,0.0,0
a87cc43424df17bf53075e8f1d45946fc92de83bc076df60601ee6bc1f848c76,3,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0a3fab8359d79900d76337574bff5dc7ca27353206a2bdf686facc81968751cf,3,61.11,61.11,1.89,38.89,0.0,0.0,61.11,0.0,21.21,0.0,5.56,0.0,0.0,0
5f6d449c8d3031dca05469e64697092dd2e4dc4a19db4862541ddc0c63bad82c,3,13.33,13.33,1.0,86.67,0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,1
316fe35b5f2760b03d6e076dc6abe70600562eac7c4c5cb59ebccded263708aa,3,86.67,100.0,1.69,0.0,13.33,0.0,86.67,0.0,25.4,0.0,12.22,4.76,0.0,0
102d9bd527e696b70b1f7de85da5b6b12eccf7c2a5bfa3d1852a17e83553ee7d,3,93.33,100.0,1.43,0.0,6.67,0.0,93.33,0.0,18.65,0.0,4.76,0.0,0.0,0
fbac466f00003d9fd3e73902df0f5077aa0d1fed490b122894b964fb1f02a046,3,28.89,41.11,2.25,58.89,12.22,0.0,28.89,0.0,55.56,0.0,16.67,0.0,0.0,1
f639dee99b5659f9e923aa60cbedc3a9e73f3b85a807b40448b6dd901794f5c2,3,100.0,100.0,1.53,0.0,0.0,0.0,100.0,0.0,10.23,6.06,0.0,0.0,0.0,1
d592247b7c4a46e1b4ca4dbd6953e85b17b1b567ebef727fca80b25f796bdb0e,3,72.78,87.78,1.09,12.22,15.0,0.0,72.78,0.0,26.67,0.0,0.0,0.0,0.0,1
d13709625b582ba8e3e5a1e1347da8378c17cd55aeea085a40034bc1bc22009c,3,53.89,72.78,1.5,27.22,18.89,0.0,53.89,0.0,27.78,0.0,12.5,15.28,0.0,1
8411353fb091f6643ab963a56ef330cac4d6bede509189e0587c78f9d334e09d,3,94.44,100.0,2.21,0.0,5.56,0.0,94.44,0.0,40.74,2.78,6.48,3.7,0.0,0
