matricula_hash,contest,Porcentagem media de problemas aceitos por contest,Porcentagem media de problemas que tiveram alguma tentativa por contest,Media do numero de submissoes em problemas aceitos,Porcentagem media de problemas sem submissoes por contest,Porcentagem media de problemas que tiveram poucas tentativas e nao foram aceitos por contest,Porcentagem media de problemas que tiveram muitas tentativas e nao foram aceitos por contest,Porcentagem media de problemas que tiveram poucas tentativas e foram aceitos por contest,Porcentagem media de problemas que tiveram muitas tentativas e foram aceitos por contest,Porcentagem media de submissoes como 'Wrong Answer' por contest,Porcentagem media de submissoes como 'Compilation Error' por contest,Porcentagem media de submissoes como 'Presentation Error' por contest,Porcentagem media de submissoes como 'Runtime Error' por contest,Porcentagem media de submissoes como 'Time Limit Exceeded' por contest,Reprovado
f0f5e7264ccf185f69867882f343b21fb76c875432032f94783a62b75c7f06d8,2,21.43,21.43,2.33,78.57,0.0,0.0,21.43,0.0,21.43,7.14,0.0,0.0,0.0,1
911b512736afcf01c313bc79d6ede882ab2de5e6640c5af4d21b9339b32040f7,2,46.43,53.57,3.17,46.43,7.14,0.0,39.28,7.14,33.33,0.0,29.17,0.0,0.0,0
8e15d2adb6daf58a2d5b618ae37b83f872faf727c73ca7360a81e4430f363954,2,46.43,61.91,1.33,38.1,15.48,0.0,46.43,0.0,26.79,14.29,0.0,0.0,0.0,0
57e8289d088fad14d074a36d93fccc66cc4a5b9a1228337cb6506e0142f852d1,2,70.24,85.72,1.22,14.29,15.48,0.0,70.23,0.0,43.75,0.0,0.0,0.0,0.0,0
a5171e4f79564ffde48dc71f519b58ab7ac3d276dedf5a8738cf691af227874c,2,100.0,100.0,1.62,0.0,0.0,0.0,100.0,0.0,38.18,0.0,0.0,0.0,0.0,0
a4b1fd4c41d4a85d2f0729fe637105a2b6249da5461a21c648706db78c67d294,2,53.57,61.91,1.57,38.1,8.34,0.0,53.57,0.0,42.86,0.0,7.14,0.0,0.0,0
e13e907e004e227ba8bb48deff6f085c815a3b5d633767e5c8db45e564560573,2,29.76,38.09,2.25,61.9,8.34,0.0,29.77,0.0,45.24,0.0,16.67,0.0,0.0,0
9ce99cb661206b992977a0aa10cc3ff5ed14d6c859da461f38b30f3449b7d8cf,2,36.9,52.38,1.6,47.62,15.48,0.0,36.91,0.0,71.67,0.0,0.0,0.0,0.0,0
ee6d82a67d8cf3f6a8be6e6e20b5e6563580daf8a9eb274246a088620ffaf1f3,2,8.33,23.81,2.0,76.19,15.48,0.0,8.34,0.0,66.67,0.0,0.0,0.0,16.67,1
1862106775935cb7446b35d153017cac16d75cf7e7a26e6a2e0946cf76eed5b1,2,75.0,83.34,2.1,16.67,8.34,0.0,75.0,0.0,41.45,0.0,14.96,0.0,0.0,0
318a5aec7af359aad5e38f5037c7f4cd858063494600d5ee7ccd039421c32102,2,76.19,76.19,2.4,23.81,0.0,0.0,76.19,0.0,54.2,0.0,4.55,0.0,0.0,0
f174cf6c00c2cf4ca161a3978c19dde7de27b0e4b893d15dd3374e354a4676dc,2,71.43,78.57,1.56,21.43,7.14,0.0,71.43,0.0,37.5,0.0,6.25,0.0,0.0,0
13691f00cb017671d5ec838415473cd86f4552abffa59961a3850ca7a204d6be,2,44.05,44.05,2.17,55.95,0.0,0.0,44.05,0.0,22.22,25.0,12.5,0.0,0.0,1
f14eb3b878686325be8b78c8ad467baac27ec4fc6519a2a13a3f2dea20024cc6,2,45.24,69.05,2.5,30.95,23.81,0.0,45.23,0.0,62.99,0.0,4.55,0.0,4.55,0
07a18782b98ab00d4bb36c23ba1a13d80224f7d810a4c0a6c2787bb6782b9b6f,2,29.76,36.91,3.0,63.1,7.14,0.0,29.77,0.0,47.73,0.0,13.64,0.0,0.0,0
e5a08308d0a07d74ea12f3308a110f6ea08782db13c40d5aaca4345f807be028,2,91.67,91.66,1.58,8.33,0.0,0.0,91.66,0.0,23.08,0.0,8.33,0.0,0.0,0
1f7a438f874b741e14921b3407a1c757178ad3601ce7541fa76dc5bf018fee7f,2,91.67,91.66,1.33,8.33,0.0,0.0,91.66,0.0,10.0,0.0,13.33,0.0,0.0,0
6416a4491feeb018bb2519c43dbe4267a84a66314e4c3c46b283b4ba410fc4c4,2,35.71,35.72,1.8,64.29,0.0,0.0,35.72,0.0,22.22,0.0,0.0,0.0,0.0,0
0afed11105206f28c04fe656741d9005bf5b7e38069d57886b901b7d4fecd71e,2,75.0,75.0,1.1,25.0,0.0,0.0,75.0,0.0,6.25,0.0,0.0,0.0,0.0,0
c3f833670397916475ba0ef9630fbd342064dee1cf8fb9caeaca5bc3baf25333,2,53.57,69.05,3.29,30.95,15.48,0.0,46.43,7.14,70.45,0.0,0.0,2.27,0.0,0
e0c7964ac32e58ec21e7e79b07f3307f1f781275f2a9aed379df22d49ec44d9b,2,100.0,100.0,1.38,0.0,0.0,0.0,100.0,0.0,11.11,0.0,16.67,0.0,0.0,0
805387ae3c527205731599ab10f1014bf7df837685d983f285f0850e72974f4a,2,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
188e0f6948a8e2e418042a920db0ba2566f1f4fd56806e873399ce9a483c02ca,2,30.95,38.09,3.25,61.9,0.0,7.14,30.95,0.0,51.96,5.88,2.94,0.0,0.0,0
56ecd5ce0a68711a209d36d2ae2b29aa520fe5c12215166223eb7b6e05a7bc8c,2,15.48,29.77,3.0,70.24,14.29,0.0,15.48,0.0,56.25,0.0,25.0,0.0,0.0,0
45506b207b431123881a951e690275d5310fa4967519b981849d7609f5509e03,2,44.05,59.52,2.0,40.48,15.48,0.0,44.05,0.0,52.27,0.0,12.5,0.0,0.0,0
